Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-GI007,2022-07-28,04:43:51,2022-07-28,04:43:51,2022-07-29,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-07-28,03:13:51,2022-07-28,03:13:51,2022-07-29,03:05:00,Daily,00:08:51,49.0,221.51,
NRG-GU003,2022-07-28,03:13:51,2022-07-28,03:13:51,2022-07-29,03:10:00,Daily,00:03:51,47.0,246.15,
NRG-GU005,2022-07-28,03:23:51,2022-07-28,03:23:51,2022-07-29,03:15:00,Daily,00:08:51,52.0,571.09,
NRG-GU006,2022-07-28,03:23:51,2022-07-28,03:23:51,2022-07-29,03:20:00,Daily,00:03:51,50.0,411.84,
NRG-GU007,2022-07-28,03:33:51,2022-07-28,03:33:51,2022-07-29,03:25:00,Daily,00:08:51,44.0,68.42,
NRG-GU008,2022-07-28,03:33:51,2022-07-28,03:33:51,2022-07-29,03:30:00,Daily,00:03:51,59.0,147.06,
NRG-GU009,2022-07-28,03:43:51,2022-07-28,03:43:51,2022-07-29,03:35:00,Daily,00:08:51,77.0,221.02,
NRG-GU010,2022-07-28,04:53:51,2022-07-28,04:53:51,2022-07-29,04:45:00,Daily,00:08:51,60.0,51.52,
NRG-GU011,2022-07-28,04:23:51,2022-07-28,04:23:51,2022-07-29,04:15:00,Daily,00:08:51,58.0,39.99,
NRG-GY003,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-08-02,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2022-07-26,00:53:51,2022-07-26,00:53:51,2022-08-02,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2022-07-28,00:53:51,2022-07-28,00:53:51,2022-07-29,00:45:00,Daily,00:08:51,67.0,3051.22,
NRG-GY006,2022-07-28,00:53:51,2022-07-28,00:53:51,2022-07-29,00:40:00,Daily,00:13:51,71.0,1586.16,
NRG-GY007,2022-07-28,00:53:51,2022-07-28,00:53:51,2022-07-29,00:35:00,Daily,00:18:51,83.0,1050.31,
NRG-GY009,2022-07-28,00:33:51,2022-07-28,00:33:51,2022-07-29,00:30:00,Daily,00:03:51,77.0,2742.03,
NRG-GY012,2022-07-28,00:33:51,2022-07-28,00:33:51,2022-07-29,00:25:00,Daily,00:08:51,61.0,811.72,
NRG-GY014,2022-07-28,00:23:51,2022-07-28,00:23:51,2022-07-29,00:20:00,Daily,00:03:51,60.0,235.82,
NRG-GY016,2022-07-28,00:23:51,2022-07-28,00:23:51,2022-07-29,00:15:00,Daily,00:08:51,61.0,128.21,
NRG-GY017,2022-07-28,00:13:51,2022-07-28,00:13:51,2022-07-29,00:10:00,Daily,00:03:51,71.0,231.76,
NRG-GY018,2022-07-28,01:13:51,2022-07-28,01:13:51,2022-07-29,01:05:00,Daily,00:08:51,79.0,2848.38,
NRG-GY019,2022-07-28,00:03:51,2022-07-28,00:03:51,2022-07-29,00:00:00,Daily,00:03:51,17.0,741.9,
NRG-GY020,2022-07-28,00:33:51,2022-07-28,00:33:51,2022-07-29,00:30:00,Daily,00:03:51,67.0,345.75,
NRG-GY021,2022-07-28,00:03:51,2022-07-28,00:03:51,2022-07-28,23:50:00,Daily,23:46:09,64.0,335.47,
NRG-GY022,2022-07-28,00:03:51,2022-07-28,00:03:51,2022-07-28,23:45:00,Daily,23:41:09,32.0,109.72,
NRG-GY023,2022-07-28,00:03:51,2022-07-28,00:03:51,2022-07-28,23:40:00,Daily,23:36:09,66.0,166.18,
NRG-GY024,2022-07-28,00:03:51,2022-07-28,00:03:51,2022-07-28,23:30:00,Daily,23:26:09,13.0,5.95,
NRG-GY025,2022-07-28,00:03:51,2022-07-28,00:03:51,2022-07-28,23:35:00,Daily,23:31:09,64.0,31.78,
NRG-HN001,2022-07-28,05:03:51,2022-07-28,05:03:51,2022-07-29,05:00:00,Daily,00:03:51,71.0,2197.2,
NRG-HN002,2022-07-22,06:13:51,2022-07-22,06:13:51,2022-07-29,06:05:00,Weekly,00:08:51,,,
NRG-HN003,2022-07-26,05:13:51,2022-07-26,05:13:51,2022-08-02,05:10:00,Weekly,00:03:51,,,
NRG-HN004,2022-07-28,05:23:51,2022-07-28,05:23:51,2022-07-29,05:15:00,Daily,00:08:51,74.0,1390.34,
NRG-HN005,2022-07-28,05:23:51,2022-07-28,05:23:51,2022-07-29,05:20:00,Daily,00:03:51,72.0,948.75,
NRG-HN006,2022-07-27,21:13:51,2022-07-27,21:13:51,2022-07-28,21:04:03,Daily,00:09:48,76.0,124.92,
NRG-HN007,2022-07-28,05:33:51,2022-07-28,05:33:51,2022-07-29,05:30:00,Daily,00:03:51,53.0,84.22,
NRG-HN008,2022-07-28,04:53:51,2022-07-28,04:53:51,2022-07-29,04:50:00,Daily,00:03:51,53.0,32.03,
NRG-HN009,2022-07-28,05:03:51,2022-07-28,05:03:51,2022-07-29,04:55:00,Daily,00:08:51,55.0,80.03,
NRG-LU001,2022-07-26,05:43:51,2022-07-26,05:43:51,2022-08-02,05:35:00,Weekly,00:08:51,,,
NRG-LU002,2022-07-27,15:33:51,2022-07-27,15:33:51,2022-07-28,15:30:12,Daily,00:03:39,64.0,675.59,
NRG-LU003,2022-07-26,05:53:51,2022-07-26,05:53:51,2022-08-02,05:45:00,Weekly,00:08:51,,,
NRG-LU004,2022-07-28,05:53:51,2022-07-28,05:53:51,2022-07-29,05:50:00,Daily,00:03:51,46.0,139.6,
NRG-LU005,2022-07-28,06:03:51,2022-07-28,06:03:51,2022-07-29,05:55:00,Daily,00:08:51,84.0,3038.12,
NRG-LU006,2022-07-28,06:03:51,2022-07-28,06:03:51,2022-07-29,06:00:00,Daily,00:03:51,56.0,39.51,
NRG-LU007,2022-07-28,06:23:51,2022-07-28,06:23:51,2022-07-29,06:05:00,Daily,00:18:51,53.0,105.14,
NSABP-B-55,2022-07-28,02:03:51,2022-07-28,02:03:51,2022-07-29,01:57:00,Daily,00:06:51,117.0,2118.62,
RTOG-1112,2022-07-28,06:23:51,2022-07-28,06:23:51,2022-07-29,06:10:00,Daily,00:13:51,52.0,605.21,
RTOG-1115,2022-07-26,06:23:51,2022-07-26,06:23:51,2022-08-02,06:15:00,Weekly,00:08:51,,,
RTOG-1216,2022-07-28,06:23:51,2022-07-28,06:23:51,2022-07-29,06:20:00,Daily,00:03:51,77.0,916.15,
RTOG-1308,2022-07-28,06:33:51,2022-07-28,06:33:51,2022-07-29,06:25:00,Daily,00:08:51,86.0,720.44,
S1418-E-01,2022-07-28,06:33:51,2022-07-28,06:33:51,2022-07-29,06:30:00,Daily,00:03:51,21.0,333.06,
S1914-E-01,2022-07-28,06:43:51,2022-07-28,06:43:51,2022-07-29,06:35:00,Daily,00:08:51,15.0,18.13,
